step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,TRANSFER,1000,C7135,5000,4000,C17135,0,1000,0,0
1,CASH_OUT,1000,C101,5000,4000,C10101,0,1000,0,0
1,TRANSFER,1000,C9827,5000,4000,C19827,0,1000,1,0
1,CASH_OUT,1000,C2098,5000,4000,C12098,0,1000,0,0
1,CASH_OUT,1000,C684,5000,4000,C10684,0,1000,0,0
1,TRANSFER,1000,C5871,5000,4000,C15871,0,1000,0,0
1,CASH_OUT,1000,C4233,5000,4000,C14233,0,1000,0,0
1,CASH_OUT,1000,C3225,5000,4000,C13225,0,1000,0,0
1,TRANSFER,1000,C9403,5000,4000,C19403,0,1000,0,0
1,TRANSFER,1000,C9929,5000,4000,C19929,0,1000,1,0
1,TRANSFER,1000,C5017,5000,4000,C15017,0,1000,0,0
1,CASH_OUT,1000,C1494,5000,4000,C11494,0,1000,0,0
1,CASH_OUT,1000,C4825,5000,4000,C14825,0,1000,0,0
1,TRANSFER,1000,C9813,5000,4000,C19813,0,1000,1,0
1,CASH_OUT,1000,C948,5000,4000,C10948,0,1000,0,0
1,CASH_OUT,1000,C4539,5000,4000,C14539,0,1000,0,0
1,CASH_OUT,1000,C1109,5000,4000,C11109,0,1000,0,0
1,TRANSFER,1000,C7854,5000,4000,C17854,0,1000,0,0
1,CASH_OUT,1000,C725,5000,4000,C10725,0,1000,0,0
1,TRANSFER,1000,C7807,5000,4000,C17807,0,1000,0,0
1,TRANSFER,1000,C9453,5000,4000,C19453,0,1000,0,0
1,CASH_OUT,1000,C247,5000,4000,C10247,0,1000,0,0
1,TRANSFER,1000,C5502,5000,4000,C15502,0,1000,0,0
1,CASH_OUT,1000,C1064,5000,4000,C11064,0,1000,0,0
1,CASH_OUT,1000,C639,5000,4000,C10639,0,1000,0,0
1,CASH_OUT,1000,C2002,5000,4000,C12002,0,1000,0,0
1,CASH_OUT,1000,C4285,5000,4000,C14285,0,1000,0,0
1,CASH_OUT,1000,C4520,5000,4000,C14520,0,1000,0,0
1,CASH_OUT,1000,C969,5000,4000,C10969,0,1000,0,0
1,TRANSFER,1000,C7347,5000,4000,C17347,0,1000,0,0
1,CASH_OUT,1000,C2271,5000,4000,C12271,0,1000,0,0
1,CASH_OUT,1000,C276,5000,4000,C10276,0,1000,0,0
1,TRANSFER,1000,C9640,5000,4000,C19640,0,1000,0,0
1,TRANSFER,1000,C7751,5000,4000,C17751,0,1000,0,0
1,TRANSFER,1000,C9040,5000,4000,C19040,0,1000,0,0
1,TRANSFER,1000,C8773,5000,4000,C18773,0,1000,0,0
1,TRANSFER,1000,C7596,5000,4000,C17596,0,1000,0,0
1,CASH_OUT,1000,C973,5000,4000,C10973,0,1000,0,0
1,TRANSFER,1000,C7685,5000,4000,C17685,0,1000,0,0
1,CASH_OUT,1000,C2513,5000,4000,C12513,0,1000,0,0
1,CASH_OUT,1000,C1211,5000,4000,C11211,0,1000,0,0
1,TRANSFER,1000,C5190,5000,4000,C15190,0,1000,0,0
1,TRANSFER,1000,C7332,5000,4000,C17332,0,1000,0,0
1,CASH_OUT,1000,C1541,5000,4000,C11541,0,1000,0,0
1,TRANSFER,1000,C5595,5000,4000,C15595,0,1000,0,0
1,TRANSFER,1000,C5924,5000,4000,C15924,0,1000,0,0
1,TRANSFER,1000,C5196,5000,4000,C15196,0,1000,0,0
1,TRANSFER,1000,C6355,5000,4000,C16355,0,1000,0,0
1,TRANSFER,1000,C5410,5000,4000,C15410,0,1000,0,0
1,TRANSFER,1000,C9665,5000,4000,C19665,0,1000,0,0
1,CASH_OUT,1000,C1871,5000,4000,C11871,0,1000,0,0
1,CASH_OUT,1000,C2259,5000,4000,C12259,0,1000,0,0
1,CASH_OUT,1000,C1046,5000,4000,C11046,0,1000,0,0
1,CASH_OUT,1000,C4833,5000,4000,C14833,0,1000,0,0
1,CASH_OUT,1000,C883,5000,4000,C10883,0,1000,0,0
1,TRANSFER,1000,C9674,5000,4000,C19674,0,1000,0,0
1,TRANSFER,1000,C5451,5000,4000,C15451,0,1000,0,0
1,TRANSFER,1000,C7053,5000,4000,C17053,0,1000,0,0
1,CASH_OUT,1000,C1537,5000,4000,C11537,0,1000,0,0
1,CASH_OUT,1000,C1428,5000,4000,C11428,0,1000,0,0
1,TRANSFER,1000,C5211,5000,4000,C15211,0,1000,0,0
1,CASH_OUT,1000,C2036,5000,4000,C12036,0,1000,0,0
1,TRANSFER,1000,C6636,5000,4000,C16636,0,1000,0,0
1,TRANSFER,1000,C6013,5000,4000,C16013,0,1000,0,0
1,TRANSFER,1000,C9958,5000,4000,C19958,0,1000,1,0
1,CASH_OUT,1000,C1661,5000,4000,C11661,0,1000,0,0
1,CASH_OUT,1000,C4629,5000,4000,C14629,0,1000,0,0
1,TRANSFER,1000,C6261,5000,4000,C16261,0,1000,0,0
1,CASH_OUT,1000,C4132,5000,4000,C14132,0,1000,0,0
1,TRANSFER,1000,C9774,5000,4000,C19774,0,1000,0,0
1,TRANSFER,1000,C6630,5000,4000,C16630,0,1000,0,0
1,TRANSFER,1000,C7439,5000,4000,C17439,0,1000,0,0
1,TRANSFER,1000,C7814,5000,4000,C17814,0,1000,0,0
1,TRANSFER,1000,C7024,5000,4000,C17024,0,1000,0,0
1,TRANSFER,1000,C9113,5000,4000,C19113,0,1000,0,0
1,CASH_OUT,1000,C2399,5000,4000,C12399,0,1000,0,0
1,CASH_OUT,1000,C2631,5000,4000,C12631,0,1000,0,0
1,CASH_OUT,1000,C3305,5000,4000,C13305,0,1000,0,0
1,TRANSFER,1000,C8729,5000,4000,C18729,0,1000,0,0
1,CASH_OUT,1000,C4051,5000,4000,C14051,0,1000,0,0
1,TRANSFER,1000,C5120,5000,4000,C15120,0,1000,0,0
1,TRANSFER,1000,C9799,5000,4000,C19799,0,1000,0,0
1,TRANSFER,1000,C6713,5000,4000,C16713,0,1000,0,0
1,CASH_OUT,1000,C2701,5000,4000,C12701,0,1000,0,0
1,CASH_OUT,1000,C604,5000,4000,C10604,0,1000,0,0
1,CASH_OUT,1000,C1260,5000,4000,C11260,0,1000,0,0
1,TRANSFER,1000,C7321,5000,4000,C17321,0,1000,0,0
1,CASH_OUT,1000,C1215,5000,4000,C11215,0,1000,0,0
1,CASH_OUT,1000,C4472,5000,4000,C14472,0,1000,0,0
1,TRANSFER,1000,C7861,5000,4000,C17861,0,1000,0,0
1,TRANSFER,1000,C5297,5000,4000,C15297,0,1000,0,0
1,CASH_OUT,1000,C469,5000,4000,C10469,0,1000,0,0
1,TRANSFER,1000,C7337,5000,4000,C17337,0,1000,0,0
1,CASH_OUT,1000,C3605,5000,4000,C13605,0,1000,0,0
1,TRANSFER,1000,C9180,5000,4000,C19180,0,1000,0,0
1,TRANSFER,1000,C5417,5000,4000,C15417,0,1000,0,0
1,TRANSFER,1000,C6117,5000,4000,C16117,0,1000,0,0
1,TRANSFER,1000,C6545,5000,4000,C16545,0,1000,0,0
1,TRANSFER,1000,C7325,5000,4000,C17325,0,1000,0,0
1,CASH_OUT,1000,C3948,5000,4000,C13948,0,1000,0,0
1,CASH_OUT,1000,C3334,5000,4000,C13334,0,1000,0,0
1,TRANSFER,1000,C7441,5000,4000,C17441,0,1000,0,0
1,CASH_OUT,1000,C1362,5000,4000,C11362,0,1000,0,0
1,TRANSFER,1000,C7824,5000,4000,C17824,0,1000,0,0
1,TRANSFER,1000,C6642,5000,4000,C16642,0,1000,0,0
1,CASH_OUT,1000,C3288,5000,4000,C13288,0,1000,0,0
1,CASH_OUT,1000,C2014,5000,4000,C12014,0,1000,0,0
1,TRANSFER,1000,C7142,5000,4000,C17142,0,1000,0,0
1,TRANSFER,1000,C8291,5000,4000,C18291,0,1000,0,0
1,TRANSFER,1000,C5902,5000,4000,C15902,0,1000,0,0
1,CASH_OUT,1000,C3906,5000,4000,C13906,0,1000,0,0
1,TRANSFER,1000,C5514,5000,4000,C15514,0,1000,0,0
1,CASH_OUT,1000,C4228,5000,4000,C14228,0,1000,0,0
1,TRANSFER,1000,C7081,5000,4000,C17081,0,1000,0,0
1,CASH_OUT,1000,C2407,5000,4000,C12407,0,1000,0,0
1,CASH_OUT,1000,C1468,5000,4000,C11468,0,1000,0,0
1,TRANSFER,1000,C8183,5000,4000,C18183,0,1000,0,0
1,TRANSFER,1000,C7544,5000,4000,C17544,0,1000,0,0
1,TRANSFER,1000,C9392,5000,4000,C19392,0,1000,0,0
1,CASH_OUT,1000,C4951,5000,4000,C14951,0,1000,0,0
1,CASH_OUT,1000,C3350,5000,4000,C13350,0,1000,0,0
1,CASH_OUT,1000,C3650,5000,4000,C13650,0,1000,0,0
1,TRANSFER,1000,C7521,5000,4000,C17521,0,1000,0,0
1,CASH_OUT,1000,C4983,5000,4000,C14983,0,1000,0,0
1,CASH_OUT,1000,C4857,5000,4000,C14857,0,1000,0,0
1,TRANSFER,1000,C8929,5000,4000,C18929,0,1000,0,0
1,TRANSFER,1000,C9185,5000,4000,C19185,0,1000,0,0
1,TRANSFER,1000,C5558,5000,4000,C15558,0,1000,0,0
1,TRANSFER,1000,C9156,5000,4000,C19156,0,1000,0,0
1,TRANSFER,1000,C7859,5000,4000,C17859,0,1000,0,0
1,CASH_OUT,1000,C4219,5000,4000,C14219,0,1000,0,0
1,CASH_OUT,1000,C3620,5000,4000,C13620,0,1000,0,0
1,CASH_OUT,1000,C439,5000,4000,C10439,0,1000,0,0
1,CASH_OUT,1000,C1277,5000,4000,C11277,0,1000,0,0
1,CASH_OUT,1000,C3088,5000,4000,C13088,0,1000,0,0
1,CASH_OUT,1000,C1788,5000,4000,C11788,0,1000,0,0
1,CASH_OUT,1000,C4716,5000,4000,C14716,0,1000,0,0
1,TRANSFER,1000,C8595,5000,4000,C18595,0,1000,0,0
1,TRANSFER,1000,C9905,5000,4000,C19905,0,1000,1,0
1,TRANSFER,1000,C5848,5000,4000,C15848,0,1000,0,0
1,CASH_OUT,1000,C303,5000,4000,C10303,0,1000,0,0
1,CASH_OUT,1000,C3405,5000,4000,C13405,0,1000,0,0
1,CASH_OUT,1000,C1739,5000,4000,C11739,0,1000,0,0
1,TRANSFER,1000,C9889,5000,4000,C19889,0,1000,1,0
1,TRANSFER,1000,C5503,5000,4000,C15503,0,1000,0,0
1,CASH_OUT,1000,C176,5000,4000,C10176,0,1000,0,0
1,CASH_OUT,1000,C1723,5000,4000,C11723,0,1000,0,0
1,CASH_OUT,1000,C4619,5000,4000,C14619,0,1000,0,0
1,CASH_OUT,1000,C2030,5000,4000,C12030,0,1000,0,0
1,TRANSFER,1000,C9749,5000,4000,C19749,0,1000,0,0
1,TRANSFER,1000,C8763,5000,4000,C18763,0,1000,0,0
1,TRANSFER,1000,C9801,5000,4000,C19801,0,1000,1,0
1,CASH_OUT,1000,C1944,5000,4000,C11944,0,1000,0,0
1,TRANSFER,1000,C6753,5000,4000,C16753,0,1000,0,0
1,TRANSFER,1000,C8590,5000,4000,C18590,0,1000,0,0
1,TRANSFER,1000,C8531,5000,4000,C18531,0,1000,0,0
1,CASH_OUT,1000,C3521,5000,4000,C13521,0,1000,0,0
1,TRANSFER,1000,C7020,5000,4000,C17020,0,1000,0,0
1,TRANSFER,1000,C7748,5000,4000,C17748,0,1000,0,0
1,TRANSFER,1000,C5772,5000,4000,C15772,0,1000,0,0
1,TRANSFER,1000,C6142,5000,4000,C16142,0,1000,0,0
1,CASH_OUT,1000,C4250,5000,4000,C14250,0,1000,0,0
1,TRANSFER,1000,C6605,5000,4000,C16605,0,1000,0,0
1,TRANSFER,1000,C5664,5000,4000,C15664,0,1000,0,0
1,TRANSFER,1000,C8085,5000,4000,C18085,0,1000,0,0
1,TRANSFER,1000,C7205,5000,4000,C17205,0,1000,0,0
1,TRANSFER,1000,C7173,5000,4000,C17173,0,1000,0,0
1,CASH_OUT,1000,C2465,5000,4000,C12465,0,1000,0,0
1,TRANSFER,1000,C6596,5000,4000,C16596,0,1000,0,0
1,TRANSFER,1000,C6417,5000,4000,C16417,0,1000,0,0
1,TRANSFER,1000,C6558,5000,4000,C16558,0,1000,0,0
1,CASH_OUT,1000,C1897,5000,4000,C11897,0,1000,0,0
1,CASH_OUT,1000,C867,5000,4000,C10867,0,1000,0,0
1,TRANSFER,1000,C8332,5000,4000,C18332,0,1000,0,0
1,CASH_OUT,1000,C2348,5000,4000,C12348,0,1000,0,0
1,TRANSFER,1000,C9965,5000,4000,C19965,0,1000,1,0
1,TRANSFER,1000,C6706,5000,4000,C16706,0,1000,0,0
1,CASH_OUT,1000,C2318,5000,4000,C12318,0,1000,0,0
1,CASH_OUT,1000,C396,5000,4000,C10396,0,1000,0,0
1,TRANSFER,1000,C6208,5000,4000,C16208,0,1000,0,0
1,CASH_OUT,1000,C4390,5000,4000,C14390,0,1000,0,0
1,CASH_OUT,1000,C449,5000,4000,C10449,0,1000,0,0
1,TRANSFER,1000,C7198,5000,4000,C17198,0,1000,0,0
1,TRANSFER,1000,C5833,5000,4000,C15833,0,1000,0,0
1,TRANSFER,1000,C7420,5000,4000,C17420,0,1000,0,0
1,TRANSFER,1000,C7646,5000,4000,C17646,0,1000,0,0
1,TRANSFER,1000,C7650,5000,4000,C17650,0,1000,0,0
1,TRANSFER,1000,C5703,5000,4000,C15703,0,1000,0,0
1,CASH_OUT,1000,C88,5000,4000,C10088,0,1000,0,0
1,TRANSFER,1000,C6646,5000,4000,C16646,0,1000,0,0
1,CASH_OUT,1000,C1735,5000,4000,C11735,0,1000,0,0
1,CASH_OUT,1000,C1300,5000,4000,C11300,0,1000,0,0
1,CASH_OUT,1000,C4875,5000,4000,C14875,0,1000,0,0
1,TRANSFER,1000,C6401,5000,4000,C16401,0,1000,0,0
1,CASH_OUT,1000,C608,5000,4000,C10608,0,1000,0,0
1,TRANSFER,1000,C6634,5000,4000,C16634,0,1000,0,0
1,TRANSFER,1000,C7821,5000,4000,C17821,0,1000,0,0
1,CASH_OUT,1000,C538,5000,4000,C10538,0,1000,0,0
1,CASH_OUT,1000,C2417,5000,4000,C12417,0,1000,0,0
1,TRANSFER,1000,C5987,5000,4000,C15987,0,1000,0,0
1,CASH_OUT,1000,C4606,5000,4000,C14606,0,1000,0,0
1,TRANSFER,1000,C8054,5000,4000,C18054,0,1000,0,0
1,TRANSFER,1000,C5151,5000,4000,C15151,0,1000,0,0
1,TRANSFER,1000,C8368,5000,4000,C18368,0,1000,0,0
1,CASH_OUT,1000,C1595,5000,4000,C11595,0,1000,0,0
1,TRANSFER,1000,C5312,5000,4000,C15312,0,1000,0,0
1,CASH_OUT,1000,C553,5000,4000,C10553,0,1000,0,0
1,CASH_OUT,1000,C4721,5000,4000,C14721,0,1000,0,0
1,CASH_OUT,1000,C2704,5000,4000,C12704,0,1000,0,0
1,TRANSFER,1000,C5516,5000,4000,C15516,0,1000,0,0
1,CASH_OUT,1000,C16,5000,4000,C10016,0,1000,0,0
1,TRANSFER,1000,C6821,5000,4000,C16821,0,1000,0,0
1,TRANSFER,1000,C7580,5000,4000,C17580,0,1000,0,0
1,CASH_OUT,1000,C4769,5000,4000,C14769,0,1000,0,0
1,CASH_OUT,1000,C1446,5000,4000,C11446,0,1000,0,0
1,TRANSFER,1000,C5533,5000,4000,C15533,0,1000,0,0
1,TRANSFER,1000,C5505,5000,4000,C15505,0,1000,0,0
1,TRANSFER,1000,C8906,5000,4000,C18906,0,1000,0,0
1,TRANSFER,1000,C6872,5000,4000,C16872,0,1000,0,0
1,CASH_OUT,1000,C4408,5000,4000,C14408,0,1000,0,0
1,CASH_OUT,1000,C4305,5000,4000,C14305,0,1000,0,0
1,TRANSFER,1000,C5040,5000,4000,C15040,0,1000,0,0
1,TRANSFER,1000,C5090,5000,4000,C15090,0,1000,0,0
1,CASH_OUT,1000,C463,5000,4000,C10463,0,1000,0,0
1,TRANSFER,1000,C5693,5000,4000,C15693,0,1000,0,0
1,TRANSFER,1000,C9672,5000,4000,C19672,0,1000,0,0
1,TRANSFER,1000,C7331,5000,4000,C17331,0,1000,0,0
1,TRANSFER,1000,C6797,5000,4000,C16797,0,1000,0,0
1,CASH_OUT,1000,C3392,5000,4000,C13392,0,1000,0,0
1,CASH_OUT,1000,C386,5000,4000,C10386,0,1000,0,0
1,TRANSFER,1000,C6779,5000,4000,C16779,0,1000,0,0
1,CASH_OUT,1000,C4772,5000,4000,C14772,0,1000,0,0
1,TRANSFER,1000,C6723,5000,4000,C16723,0,1000,0,0
1,CASH_OUT,1000,C2212,5000,4000,C12212,0,1000,0,0
1,CASH_OUT,1000,C3692,5000,4000,C13692,0,1000,0,0
1,TRANSFER,1000,C8562,5000,4000,C18562,0,1000,0,0
1,TRANSFER,1000,C6864,5000,4000,C16864,0,1000,0,0
1,CASH_OUT,1000,C150,5000,4000,C10150,0,1000,0,0
1,TRANSFER,1000,C7879,5000,4000,C17879,0,1000,0,0
1,CASH_OUT,1000,C244,5000,4000,C10244,0,1000,0,0
1,CASH_OUT,1000,C685,5000,4000,C10685,0,1000,0,0
1,TRANSFER,1000,C8047,5000,4000,C18047,0,1000,0,0
1,TRANSFER,1000,C6451,5000,4000,C16451,0,1000,0,0
1,CASH_OUT,1000,C4272,5000,4000,C14272,0,1000,0,0
1,TRANSFER,1000,C6206,5000,4000,C16206,0,1000,0,0
1,TRANSFER,1000,C7367,5000,4000,C17367,0,1000,0,0
1,TRANSFER,1000,C5024,5000,4000,C15024,0,1000,0,0
1,TRANSFER,1000,C8956,5000,4000,C18956,0,1000,0,0
1,TRANSFER,1000,C6679,5000,4000,C16679,0,1000,0,0
1,CASH_OUT,1000,C2201,5000,4000,C12201,0,1000,0,0
1,TRANSFER,1000,C7148,5000,4000,C17148,0,1000,0,0
1,CASH_OUT,1000,C2261,5000,4000,C12261,0,1000,0,0
1,CASH_OUT,1000,C4332,5000,4000,C14332,0,1000,0,0
1,CASH_OUT,1000,C3798,5000,4000,C13798,0,1000,0,0
1,CASH_OUT,1000,C1289,5000,4000,C11289,0,1000,0,0
1,CASH_OUT,1000,C1293,5000,4000,C11293,0,1000,0,0
1,TRANSFER,1000,C6973,5000,4000,C16973,0,1000,0,0
1,CASH_OUT,1000,C3807,5000,4000,C13807,0,1000,0,0
1,CASH_OUT,1000,C1383,5000,4000,C11383,0,1000,0,0
1,CASH_OUT,1000,C4679,5000,4000,C14679,0,1000,0,0
1,TRANSFER,1000,C7263,5000,4000,C17263,0,1000,0,0
1,TRANSFER,1000,C9479,5000,4000,C19479,0,1000,0,0
1,CASH_OUT,1000,C1190,5000,4000,C11190,0,1000,0,0
1,TRANSFER,1000,C7678,5000,4000,C17678,0,1000,0,0
1,CASH_OUT,1000,C3563,5000,4000,C13563,0,1000,0,0
1,CASH_OUT,1000,C135,5000,4000,C10135,0,1000,0,0
1,TRANSFER,1000,C5163,5000,4000,C15163,0,1000,0,0
1,CASH_OUT,1000,C128,5000,4000,C10128,0,1000,0,0
1,CASH_OUT,1000,C1413,5000,4000,C11413,0,1000,0,0
1,CASH_OUT,1000,C1951,5000,4000,C11951,0,1000,0,0
1,CASH_OUT,1000,C4800,5000,4000,C14800,0,1000,0,0
1,TRANSFER,1000,C9728,5000,4000,C19728,0,1000,0,0
1,CASH_OUT,1000,C3217,5000,4000,C13217,0,1000,0,0
1,TRANSFER,1000,C6180,5000,4000,C16180,0,1000,0,0
1,CASH_OUT,1000,C1579,5000,4000,C11579,0,1000,0,0
1,CASH_OUT,1000,C4342,5000,4000,C14342,0,1000,0,0
1,CASH_OUT,1000,C4724,5000,4000,C14724,0,1000,0,0
1,TRANSFER,1000,C7281,5000,4000,C17281,0,1000,0,0
1,TRANSFER,1000,C9828,5000,4000,C19828,0,1000,1,0
1,CASH_OUT,1000,C1336,5000,4000,C11336,0,1000,0,0
1,TRANSFER,1000,C7866,5000,4000,C17866,0,1000,0,0
1,TRANSFER,1000,C7143,5000,4000,C17143,0,1000,0,0
1,CASH_OUT,1000,C844,5000,4000,C10844,0,1000,0,0
1,TRANSFER,1000,C9780,5000,4000,C19780,0,1000,0,0
1,TRANSFER,1000,C7669,5000,4000,C17669,0,1000,0,0
1,CASH_OUT,1000,C3369,5000,4000,C13369,0,1000,0,0
1,TRANSFER,1000,C8687,5000,4000,C18687,0,1000,0,0
1,TRANSFER,1000,C7718,5000,4000,C17718,0,1000,0,0
1,CASH_OUT,1000,C3205,5000,4000,C13205,0,1000,0,0
1,CASH_OUT,1000,C3868,5000,4000,C13868,0,1000,0,0
1,CASH_OUT,1000,C1721,5000,4000,C11721,0,1000,0,0
1,TRANSFER,1000,C6822,5000,4000,C16822,0,1000,0,0
1,CASH_OUT,1000,C2238,5000,4000,C12238,0,1000,0,0
1,TRANSFER,1000,C9821,5000,4000,C19821,0,1000,1,0
1,CASH_OUT,1000,C1334,5000,4000,C11334,0,1000,0,0
1,CASH_OUT,1000,C3616,5000,4000,C13616,0,1000,0,0
1,TRANSFER,1000,C9440,5000,4000,C19440,0,1000,0,0
1,CASH_OUT,1000,C1142,5000,4000,C11142,0,1000,0,0
1,CASH_OUT,1000,C115,5000,4000,C10115,0,1000,0,0
1,TRANSFER,1000,C8473,5000,4000,C18473,0,1000,0,0
1,CASH_OUT,1000,C2851,5000,4000,C12851,0,1000,0,0
1,TRANSFER,1000,C8112,5000,4000,C18112,0,1000,0,0
1,CASH_OUT,1000,C2230,5000,4000,C12230,0,1000,0,0
1,TRANSFER,1000,C8039,5000,4000,C18039,0,1000,0,0
1,TRANSFER,1000,C7046,5000,4000,C17046,0,1000,0,0
1,CASH_OUT,1000,C233,5000,4000,C10233,0,1000,0,0
1,TRANSFER,1000,C5594,5000,4000,C15594,0,1000,0,0
1,TRANSFER,1000,C8844,5000,4000,C18844,0,1000,0,0
1,CASH_OUT,1000,C2478,5000,4000,C12478,0,1000,0,0
1,TRANSFER,1000,C7474,5000,4000,C17474,0,1000,0,0
1,CASH_OUT,1000,C3296,5000,4000,C13296,0,1000,0,0
1,CASH_OUT,1000,C636,5000,4000,C10636,0,1000,0,0
1,CASH_OUT,1000,C2685,5000,4000,C12685,0,1000,0,0
1,TRANSFER,1000,C7610,5000,4000,C17610,0,1000,0,0
1,CASH_OUT,1000,C657,5000,4000,C10657,0,1000,0,0
1,TRANSFER,1000,C6214,5000,4000,C16214,0,1000,0,0
1,TRANSFER,1000,C9143,5000,4000,C19143,0,1000,0,0
1,TRANSFER,1000,C7133,5000,4000,C17133,0,1000,0,0
1,CASH_OUT,1000,C4412,5000,4000,C14412,0,1000,0,0
1,CASH_OUT,1000,C896,5000,4000,C10896,0,1000,0,0
1,TRANSFER,1000,C5183,5000,4000,C15183,0,1000,0,0
1,TRANSFER,1000,C8151,5000,4000,C18151,0,1000,0,0
1,TRANSFER,1000,C8078,5000,4000,C18078,0,1000,0,0
1,TRANSFER,1000,C6942,5000,4000,C16942,0,1000,0,0
1,TRANSFER,1000,C9136,5000,4000,C19136,0,1000,0,0
1,CASH_OUT,1000,C1309,5000,4000,C11309,0,1000,0,0
1,TRANSFER,1000,C6958,5000,4000,C16958,0,1000,0,0
1,CASH_OUT,1000,C2837,5000,4000,C12837,0,1000,0,0
1,TRANSFER,1000,C9531,5000,4000,C19531,0,1000,0,0
1,TRANSFER,1000,C6242,5000,4000,C16242,0,1000,0,0
1,TRANSFER,1000,C7762,5000,4000,C17762,0,1000,0,0
1,TRANSFER,1000,C5550,5000,4000,C15550,0,1000,0,0
1,TRANSFER,1000,C9168,5000,4000,C19168,0,1000,0,0
1,TRANSFER,1000,C9371,5000,4000,C19371,0,1000,0,0
1,CASH_OUT,1000,C3127,5000,4000,C13127,0,1000,0,0
1,TRANSFER,1000,C7162,5000,4000,C17162,0,1000,0,0
1,TRANSFER,1000,C6151,5000,4000,C16151,0,1000,0,0
1,CASH_OUT,1000,C3002,5000,4000,C13002,0,1000,0,0
1,TRANSFER,1000,C5731,5000,4000,C15731,0,1000,0,0
1,TRANSFER,1000,C7952,5000,4000,C17952,0,1000,0,0
1,CASH_OUT,1000,C1097,5000,4000,C11097,0,1000,0,0
1,TRANSFER,1000,C7254,5000,4000,C17254,0,1000,0,0
1,TRANSFER,1000,C6244,5000,4000,C16244,0,1000,0,0
1,CASH_OUT,1000,C2488,5000,4000,C12488,0,1000,0,0
1,TRANSFER,1000,C8726,5000,4000,C18726,0,1000,0,0
1,CASH_OUT,1000,C2563,5000,4000,C12563,0,1000,0,0
1,TRANSFER,1000,C7639,5000,4000,C17639,0,1000,0,0
1,CASH_OUT,1000,C2818,5000,4000,C12818,0,1000,0,0
1,TRANSFER,1000,C5004,5000,4000,C15004,0,1000,0,0
1,TRANSFER,1000,C6289,5000,4000,C16289,0,1000,0,0
1,CASH_OUT,1000,C172,5000,4000,C10172,0,1000,0,0
1,CASH_OUT,1000,C198,5000,4000,C10198,0,1000,0,0
1,TRANSFER,1000,C7630,5000,4000,C17630,0,1000,0,0
1,TRANSFER,1000,C8261,5000,4000,C18261,0,1000,0,0
1,CASH_OUT,1000,C4034,5000,4000,C14034,0,1000,0,0
1,TRANSFER,1000,C8870,5000,4000,C18870,0,1000,0,0
1,CASH_OUT,1000,C4625,5000,4000,C14625,0,1000,0,0
1,CASH_OUT,1000,C2497,5000,4000,C12497,0,1000,0,0
1,CASH_OUT,1000,C879,5000,4000,C10879,0,1000,0,0
1,CASH_OUT,1000,C696,5000,4000,C10696,0,1000,0,0
1,TRANSFER,1000,C6759,5000,4000,C16759,0,1000,0,0
1,CASH_OUT,1000,C2272,5000,4000,C12272,0,1000,0,0
1,CASH_OUT,1000,C797,5000,4000,C10797,0,1000,0,0
1,TRANSFER,1000,C8900,5000,4000,C18900,0,1000,0,0
1,TRANSFER,1000,C9604,5000,4000,C19604,0,1000,0,0
1,CASH_OUT,1000,C4935,5000,4000,C14935,0,1000,0,0
1,CASH_OUT,1000,C1169,5000,4000,C11169,0,1000,0,0
1,CASH_OUT,1000,C418,5000,4000,C10418,0,1000,0,0
1,TRANSFER,1000,C8216,5000,4000,C18216,0,1000,0,0
1,TRANSFER,1000,C6351,5000,4000,C16351,0,1000,0,0
1,TRANSFER,1000,C8756,5000,4000,C18756,0,1000,0,0
1,CASH_OUT,1000,C2859,5000,4000,C12859,0,1000,0,0
1,TRANSFER,1000,C8663,5000,4000,C18663,0,1000,0,0
1,TRANSFER,1000,C5800,5000,4000,C15800,0,1000,0,0
1,CASH_OUT,1000,C1414,5000,4000,C11414,0,1000,0,0
1,TRANSFER,1000,C7038,5000,4000,C17038,0,1000,0,0
1,CASH_OUT,1000,C2908,5000,4000,C12908,0,1000,0,0
1,CASH_OUT,1000,C1861,5000,4000,C11861,0,1000,0,0
1,CASH_OUT,1000,C2351,5000,4000,C12351,0,1000,0,0
1,CASH_OUT,1000,C2850,5000,4000,C12850,0,1000,0,0
1,CASH_OUT,1000,C1207,5000,4000,C11207,0,1000,0,0
1,TRANSFER,1000,C7406,5000,4000,C17406,0,1000,0,0
1,CASH_OUT,1000,C4209,5000,4000,C14209,0,1000,0,0
1,CASH_OUT,1000,C1732,5000,4000,C11732,0,1000,0,0
1,TRANSFER,1000,C9127,5000,4000,C19127,0,1000,0,0
1,TRANSFER,1000,C6781,5000,4000,C16781,0,1000,0,0
1,TRANSFER,1000,C7524,5000,4000,C17524,0,1000,0,0
1,TRANSFER,1000,C9836,5000,4000,C19836,0,1000,1,0
1,CASH_OUT,1000,C829,5000,4000,C10829,0,1000,0,0
1,CASH_OUT,1000,C1516,5000,4000,C11516,0,1000,0,0
1,TRANSFER,1000,C5728,5000,4000,C15728,0,1000,0,0
1,TRANSFER,1000,C5193,5000,4000,C15193,0,1000,0,0
1,TRANSFER,1000,C6993,5000,4000,C16993,0,1000,0,0
